id,created_at,favorite_count,retweet_count,text
818880340022403076,2017-01-10 18:01:01+00:00,2508,839,"""I’ve seen him lead the world not just by the example of our power, but by the power of our example."" —@VP on @POTUS https://t.co/FIcAthiv4e https://t.co/2MfsejSpLC"
818873238126260225,2017-01-10 17:32:48+00:00,5326,1685,"""I’ve been proud to stand by President Obama’s side through every step of this journey."" —@VP: https://t.co/FIcAthiv4e #ObamaFarewell https://t.co/Kz5dlCgeD1"
818615089326673920,2017-01-10 00:27:01+00:00,1199,463,"FACT: Since 2008, we’ve cut our dependence on foreign oil by more than half: https://t.co/w9kKQgej3A https://t.co/fcRZJgobyE"
818609051512647680,2017-01-10 00:03:01+00:00,844,314,#YesWeCan cut carbon emissions while powering economic growth. More on @POTUS’s climate record: https://t.co/w9kKQfWHF0 #ActOnClimate https://t.co/1hDSd771Cl
818604017043509248,2017-01-09 23:43:01+00:00,1399,554,"Since 2008:
50x more solar power ✓
3x more wind power ✓
 
This is what progress looks like: https://t.co/w9kKQgej3A #POTUSInReview https://t.co/TCp8fgJKiW"
818599003105263616,2017-01-09 23:23:05+00:00,4115,1286,"""Change can happen. The system will respond to ordinary people coming together to try to move the country in a better direction."" —@POTUS https://t.co/t2LuhENkrP"
818593213313216512,2017-01-09 23:00:05+00:00,4463,1583,"Under @POTUS's leadership, we drove our carbon pollution to its lowest levels in two decades while the economy grew over 10%. #ActOnClimate https://t.co/YcVZSFYJwg"
818571547971616770,2017-01-09 21:34:00+00:00,1910,569,"Over the last 8 years, we’ve proved we can rise to the challenge of protecting our planet. https://t.co/xQDERBymp3 https://t.co/xGjyQYGm2Z"
818496901129584641,2017-01-09 16:37:22+00:00,2687,943,"""No country is better suited to confront the climate challenge...than the United States"" —@POTUS https://t.co/U99nmkUfoV #ActOnClimate https://t.co/MVwbpabcQt"
818278547223506944,2017-01-09 02:09:43+00:00,6603,2932,"On Tuesday at 9pm ET, @POTUS will say his grateful farewell to the nation. Don’t miss out: https://t.co/e9x9Ih9SJq #ObamaFarewell https://t.co/auq6FnMper"
818219487258284032,2017-01-08 22:15:02+00:00,973,613,There's a lot to lose if Republicans succeed in repealing the #ACA. Take a look at what would happen without it: https://t.co/nBYkD7MNVF https://t.co/LKbgfKB74s
818207960849666048,2017-01-08 21:29:14+00:00,959,907,"If Republicans repeal the #ACA, pregnancy could be considered a pre-existing condition. Here's what's at stake: https://t.co/nBYkD7vd47 https://t.co/jezIer28yt"
818203196149501952,2017-01-08 21:10:18+00:00,1573,630,"6 days before the #ACA passed, @POTUS talked about what was at stake.
We must not forget how far we've come: https://t.co/nBYkD7MNVF https://t.co/NY9ASvMkVI"
818155313614487554,2017-01-08 18:00:02+00:00,2043,626,"""The imperative of citizenship—the idea that with hard work, people who love their country can change it."" —@POTUS https://t.co/FAsjXT8Tff"
818140215248322561,2017-01-08 17:00:02+00:00,1504,715,"For the first time ever, more than 90% of Americans now have health coverage. Get the facts: https://t.co/nBYkD7vd47 https://t.co/BCAT8htprO"
818136436931063808,2017-01-08 16:45:01+00:00,1163,748,"Today, 20 million more adults have health insurance. 

Here's what's at stake if the Republicans repeal the #ACA: https://t.co/nBYkD7MNVF https://t.co/bQV8rxDdnk"
818131457923313664,2017-01-08 16:25:14+00:00,2884,767,"""We’ve run our leg in our long journey of progress, knowing that our work is and will always be unfinished"" —@POTUS https://t.co/FAsjXT8Tff"
817950696125263872,2017-01-08 04:26:57+00:00,4397,1560,“The bear is loose!” Take a look back at some of our most-watched videos these past eight years: https://t.co/BrJ2OJmlWS https://t.co/Axp9RCYqPc
817877537330184194,2017-01-07 23:36:14+00:00,2809,814,"Two weeks to go, but @POTUS isn’t done yet. Watch the latest from the WH in our second-to-last #WestWingWeek:   https://t.co/Wipk9Jv9mQ"
